720.00000	0.10530
721.00000	0.10279
722.00000	0.10011
723.00000	0.09629
724.00000	0.09364
725.00000	0.09154
726.00000	0.08748
727.00000	0.08573
728.00000	0.08217
729.00000	0.07988
730.00000	0.07869
731.00000	0.07714
732.00000	0.07507
733.00000	0.07231
734.00000	0.07211
735.00000	0.07078
736.00000	0.07055
737.00000	0.07013
738.00000	0.06999
739.00000	0.06948
740.00000	0.07102
741.00000	0.07093
742.00000	0.07271
743.00000	0.07387
744.00000	0.07514
745.00000	0.07645
746.00000	0.07943
747.00000	0.08189
748.00000	0.08394
749.00000	0.08775
750.00000	0.09074
751.00000	0.09499
752.00000	0.09781
753.00000	0.10167
754.00000	0.10504
755.00000	0.10908
756.00000	0.11187
757.00000	0.11793
758.00000	0.12257
759.00000	0.12680
760.00000	0.12912
761.00000	0.13445
762.00000	0.14008
763.00000	0.14414
764.00000	0.14911
765.00000	0.15358
766.00000	0.15880
767.00000	0.16438
768.00000	0.16906
769.00000	0.17416
770.00000	0.18019
771.00000	0.18402
772.00000	0.18951
773.00000	0.19539
774.00000	0.20080
775.00000	0.20638
776.00000	0.21195
777.00000	0.21849
778.00000	0.22412
779.00000	0.22895
780.00000	0.23561
781.00000	0.24314
782.00000	0.24823
783.00000	0.25275
784.00000	0.26028
785.00000	0.26574
786.00000	0.27186
787.00000	0.27698
788.00000	0.28399
789.00000	0.28920
790.00000	0.29614
791.00000	0.30174
792.00000	0.30957
793.00000	0.31657
794.00000	0.32396
795.00000	0.33144
796.00000	0.33921
797.00000	0.34389
798.00000	0.35193
799.00000	0.35686
800.00000	0.36304
801.00000	0.36937
802.00000	0.37653
803.00000	0.38390
804.00000	0.39409
805.00000	0.40058
806.00000	0.40967
807.00000	0.41810
808.00000	0.42637
809.00000	0.43157
810.00000	0.43824
811.00000	0.44470
812.00000	0.45108
813.00000	0.45894
814.00000	0.46854
815.00000	0.47658
816.00000	0.48663
817.00000	0.49667
818.00000	0.50502
819.00000	0.51205
820.00000	0.51920
821.00000	0.52501
822.00000	0.53280
823.00000	0.54106
824.00000	0.55111
825.00000	0.56125
826.00000	0.56992
827.00000	0.58146
828.00000	0.59311
829.00000	0.59942
830.00000	0.60662
831.00000	0.61393
832.00000	0.62207
833.00000	0.62906
834.00000	0.63827
835.00000	0.65114
836.00000	0.66075
837.00000	0.67275
838.00000	0.68587
839.00000	0.69483
840.00000	0.70438
841.00000	0.71434
842.00000	0.72369
843.00000	0.73294
844.00000	0.74130
845.00000	0.75212
846.00000	0.76347
847.00000	0.77518
848.00000	0.78716
849.00000	0.79839
850.00000	0.81231
851.00000	0.82139
852.00000	0.83156
853.00000	0.84310
854.00000	0.85506
855.00000	0.86490
856.00000	0.87637
857.00000	0.89005
858.00000	0.90277
859.00000	0.91564
860.00000	0.92793
861.00000	0.94107
862.00000	0.95231
863.00000	0.96503
864.00000	0.97736
865.00000	0.98963
866.00000	1.00362
867.00000	1.01831
868.00000	1.03100
869.00000	1.04383
870.00000	1.06035
871.00000	1.07210
872.00000	1.08623
873.00000	1.10212
874.00000	1.11489
875.00000	1.13091
876.00000	1.14418
877.00000	1.16078
878.00000	1.17561
879.00000	1.19310
880.00000	1.20733
881.00000	1.22377
882.00000	1.23758
883.00000	1.25459
884.00000	1.27091
885.00000	1.28954
886.00000	1.30457
887.00000	1.32202
888.00000	1.33823
889.00000	1.35506
890.00000	1.37613
891.00000	1.39188
892.00000	1.41078
893.00000	1.42912
894.00000	1.44727
895.00000	1.46556
896.00000	1.48898
897.00000	1.50561
898.00000	1.52560
899.00000	1.54634
900.00000	1.56523
901.00000	1.58543
902.00000	1.60568
903.00000	1.62752
904.00000	1.65044
905.00000	1.67119
906.00000	1.69410
907.00000	1.71805
908.00000	1.74039
909.00000	1.76312
910.00000	1.78659
911.00000	1.80806
912.00000	1.83608
913.00000	1.85871
914.00000	1.88489
915.00000	1.90857
916.00000	1.93420
917.00000	1.95925
918.00000	1.98886
919.00000	2.01591
920.00000	2.04162
921.00000	2.07123
922.00000	2.09763
923.00000	2.12854
924.00000	2.15682
925.00000	2.18662
926.00000	2.21889
927.00000	2.24781
928.00000	2.27770
929.00000	2.31264
930.00000	2.34443
931.00000	2.37865
932.00000	2.41054
933.00000	2.44775
934.00000	2.48207
935.00000	2.51934
936.00000	2.55413
937.00000	2.58994
938.00000	2.63090
939.00000	2.67152
